name,brand,model,mileage_km,fuel_type,transmission,engine_cc,city,price_pkr,time
Toyota Vitz  2011 F 1.0 for Sale,Toyota,2011,129048,Petrol,Automatic,1000,Rawalpindi,2550000,Updated 4 days ago
Mitsubishi Lancer  2005 GL for Sale,Mitsubishi,2005,170000,Petrol,Manual,1300,Karachi,1420000,Updated 4 days ago
Honda Civic 7th Generation (Facelift) 2005 VTi Oriel UG Prosmatec 1.6 for Sale,Honda,2005,148000,Petrol,Automatic,1600,Lahore,1895000,Updated 4 days ago
Suzuki Alto  2010 VXR (CNG) for Sale,Suzuki,2010,76146,CNG,Manual,1000,Karachi,1100000,Updated 4 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,90000,Petrol,Manual,1000,Arifwala,850000,Updated 4 days ago
Mercedes Benz E Class 4th (W212) Generation 2010 E250 CGI BlueEFFICIENCY for Sale,Mercedes Benz,2010,90967,Petrol,Automatic,1800,Lahore,8800000,Updated 4 days ago
Toyota Corolla  2011 GLi 1.3 VVTi for Sale,Toyota,2011,200000,Petrol,Manual,1300,Gujranwala,2800000,Updated 4 days ago
Toyota Passo  2010 X G Package for Sale,Toyota,2010,170000,Petrol,Automatic,1000,Islamabad,2500000,Updated 4 days ago
Honda Civic Reborn 2007 VTi Oriel 1.8 i-VTEC for Sale,Honda,2007,145000,Petrol,Manual,1800,Rawalpindi,2470000,Updated 4 days ago
Suzuki Mehran  1997 VX for Sale,Suzuki,1997,100000,Petrol,Manual,800,Karachi,425000,Updated 4 days ago
Toyota Vitz  2007 F 1.0 for Sale,Toyota,2007,110000,Petrol,Automatic,1000,Karachi,2300000,Updated 4 days ago
Suzuki Mehran  2003 VXR for Sale,Suzuki,2003,100000,Petrol,Manual,800,Faisalabad,575000,Updated 4 days ago
Nissan Sunny  1992  for Sale,Nissan,1992,10000,LPG,Automatic,1600,Karachi,690000,Updated 4 days ago
Nissan Tiida  2007 15G for Sale,Nissan,2007,250000,Petrol,Automatic,1500,Nowshera,2170000,Updated 4 days ago
Daihatsu Mira  2007  for Sale,Daihatsu,2007,121000,Petrol,Automatic,660,Lahore,1475000,Updated 4 days ago
Suzuki Mehran  1998 VXR for Sale,Suzuki,1998,67000,Petrol,Manual,800,Lahore,350000,Updated 4 days ago
Toyota Land Cruiser 5th (J80) Generation 1994 VX Limited 4.5 for Sale,Toyota,1994,99000,Petrol,Automatic,4500,Quetta,5300000,Updated 4 days ago
Daihatsu Mira  2011 L for Sale,Daihatsu,2011,77313,Petrol,Automatic,660,Karachi,2175000,Updated 4 days ago
Suzuki Khyber  1997 GA for Sale,Suzuki,1997,1,LPG,Manual,1000,Lahore,480000,Updated 4 days ago
Honda Civic Reborn 2007 VTi Prosmatec 1.8 i-VTEC for Sale,Honda,2007,100000,Petrol,Automatic,1800,Islamabad,1900000,Updated 4 days ago
Honda Civic Reborn 2007 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2007,123123,Petrol,Automatic,1800,Islamabad,1950000,Updated 4 days ago
MINI Cooper  2003  for Sale,MINI,2003,150000,Petrol,Manual,1600,Lahore,3350000,Updated 4 days ago
Toyota Hiace  1987  for Sale,Toyota,1987,250000,Petrol,Manual,2000,Lahore,1200000,Updated 4 days ago
Honda Civic 7th Generation (Facelift) 2004 VTi Oriel UG 1.6 for Sale,Honda,2004,200000,Petrol,Manual,1600,Lahore,1750000,Updated 4 days ago
Toyota Corolla  2010 XLi VVTi for Sale,Toyota,2010,165236,Petrol,Manual,1300,Rawalpindi,2675000,Updated 4 days ago
Toyota Vitz  2007 F 1.0 for Sale,Toyota,2007,130000,Petrol,Automatic,1000,Lahore,2300000,Updated 4 days ago
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC for Sale,Honda,2010,195000,Petrol,Manual,1300,Peshawar,3000000,Updated 4 days ago
Honda Civic Reborn 2008 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2008,150000,Petrol,Automatic,1800,Gujrat,2290000,Updated 4 days ago
Suzuki Cultus  2007 VXR for Sale,Suzuki,2007,150000,Petrol,Manual,1000,Islamabad,1025000,Updated 4 days ago
Suzuki Mehran  2008 VX for Sale,Suzuki,2008,200000,Petrol,Manual,800,Islamabad,819000,Updated 4 days ago
Mitsubishi Lancer Evolution X  2004  for Sale,Mitsubishi,2004,71000,Petrol,Manual,2000,Lahore,8500000,Updated 4 days ago
Daihatsu Cuore  2005 CX Automatic for Sale,Daihatsu,2005,50000,Petrol,Automatic,800,Mirpur A.K.,1700000,Updated 4 days ago
Suzuki Alto  2008 VXR for Sale,Suzuki,2008,200000,Petrol,Manual,1000,Rawalpindi,950000,Updated 4 days ago
Suzuki Alto  2007  for Sale,Suzuki,2007,100000,Petrol,Manual,660,Islamabad,1650000,Updated 4 days ago
Honda Civic Reborn 2008 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2008,100000,Petrol,Automatic,1800,Kot addu,2375000,Updated 4 days ago
Suzuki Alto  2007 VXR for Sale,Suzuki,2007,10000,Petrol,Manual,1000,Islamabad,1230000,Updated 4 days ago
Suzuki FX  1986 GA for Sale,Suzuki,1986,50000,Petrol,Manual,800,Karachi,305000,Updated 4 days ago
Daewoo Racer  1993 Base Grade 1.5 for Sale,Daewoo,1993,153000,Petrol,Manual,1500,Islamabad,540000,Updated 4 days ago
Daihatsu Hijet  2001 Special for Sale,Daihatsu,2001,100000,Petrol,Automatic,660,Karachi,930000,Updated 4 days ago
Mercedes Benz C Class  1999 C180 for Sale,Mercedes Benz,1999,150000,Petrol,Automatic,1800,Karachi,1950000,Updated 4 days ago
Honda City  2005 i-DSI for Sale,Honda,2005,190000,Petrol,Manual,1300,Peshawar,2050000,Updated 4 days ago
Toyota Vitz  2011 F 1.0 for Sale,Toyota,2011,141000,Petrol,Automatic,1000,Karachi,2450000,Updated 4 days ago
BMW X5  2004 3.0i for Sale,BMW,2004,230000,Diesel,Automatic,3000,Islamabad,5500000,Updated 4 days ago
Suzuki Mehran  2008 VXR for Sale,Suzuki,2008,7000,Petrol,Manual,800,Islamabad,825000,Updated 4 days ago
Toyota Hilux  2011 Invincible for Sale,Toyota,2011,112054,Diesel,Manual,3000,Islamabad,5880000,Updated 4 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,150000,Petrol,Manual,1000,Rawalpindi,800000,Updated 4 days ago
Honda Accord  2004 CL7 for Sale,Honda,2004,165000,Petrol,Automatic,2000,Gujranwala,2825000,Updated 4 days ago
Toyota Vitz  2010 F 1.0 for Sale,Toyota,2010,111032,Petrol,Automatic,1000,Lahore,2400000,Updated 4 days ago
Honda Civic  2000 VTi 1.6 for Sale,Honda,2000,150000,Petrol,Manual,1600,Wah cantt,1475000,Updated 4 days ago
Daihatsu Charade  1988 CX for Sale,Daihatsu,1988,152542,Petrol,Manual,1000,Lahore,550000,Updated 4 days ago
Honda Civic 7th Generation (Facelift) 2005 EXi for Sale,Honda,2005,230000,Petrol,Manual,1500,Islamabad,1700000,Updated 4 days ago
Toyota Corolla 8th (E110) Generation 2000 GL for Sale,Toyota,2000,384583,Petrol,Manual,1300,Lahore,1700000,Updated 4 days ago
Honda City  2006 i-DSI for Sale,Honda,2006,400000,Petrol,Manual,1300,Gujranwala,1850000,Updated 4 days ago
Honda City  2004 i-DSI for Sale,Honda,2004,20000,Petrol,Manual,1300,Lahore,1700000,Updated 4 days ago
Toyota Corolla  2011 GLi Automatic 1.6 VVTi for Sale,Toyota,2011,200399,Petrol,Automatic,1600,Rawalpindi,3150000,Updated 4 days ago
